,repeated,no_lead,mst_corporate,rs_winter,special_requests,mst_online,rs_summer,log_lead,average_price,total_individuals
4026,0,0,0.0,0.0,0,0.0,1.0,80,72.25,2
4027,0,0,0.0,0.0,2,1.0,0.0,122,75.9,2
4028,0,0,0.0,0.0,1,0.0,0.0,133,84.33,2
4029,0,0,0.0,0.0,2,1.0,1.0,84,103.72,3
4030,0,0,0.0,1.0,0,0.0,0.0,15,85.33,1
4031,0,0,0.0,0.0,0,0.0,0.0,5,90.0,2
4032,0,0,0.0,0.0,1,1.0,1.0,79,85.5,2
4033,0,0,0.0,0.0,0,0.0,0.0,122,85.0,2
4034,0,0,0.0,0.0,1,1.0,1.0,118,179.55,4
4035,0,0,0.0,0.0,2,1.0,0.0,43,114.3,3
4036,0,0,0.0,0.0,0,0.0,0.0,103,80.0,2
4037,0,0,0.0,0.0,0,1.0,0.0,222,116.1,2
4038,0,0,0.0,0.0,1,1.0,1.0,9,125.27,2
4039,0,0,0.0,0.0,0,1.0,1.0,121,116.1,2
4040,0,0,0.0,0.0,0,1.0,0.0,35,118.8,3
4041,0,1,0.0,0.0,1,1.0,0.0,0,179.55,2
4042,0,0,0.0,0.0,0,1.0,0.0,18,104.0,2
4043,0,0,0.0,0.0,1,1.0,0.0,220,156.0,2
4044,0,0,0.0,0.0,0,1.0,0.0,6,49.59,1
4045,0,0,0.0,0.0,0,1.0,1.0,131,105.3,2
4046,0,0,0.0,0.0,2,1.0,0.0,69,168.3,3
4047,0,0,0.0,0.0,0,1.0,0.0,308,52.0,2
4048,0,0,0.0,0.0,0,1.0,1.0,168,105.3,2
4049,0,0,0.0,0.0,0,1.0,1.0,188,130.0,1
4050,0,0,0.0,1.0,1,1.0,0.0,39,74.88,2
4051,0,0,0.0,0.0,0,0.0,0.0,37,105.0,2
4052,0,0,0.0,0.0,0,0.0,0.0,11,88.5,2
4053,0,0,0.0,0.0,0,0.0,0.0,2,72.75,2
4054,0,0,0.0,0.0,0,1.0,0.0,73,126.9,2
4055,0,0,0.0,0.0,2,1.0,0.0,32,99.0,1
4056,0,0,0.0,1.0,0,1.0,0.0,12,75.2,1
4057,0,0,0.0,0.0,1,1.0,1.0,150,135.0,3
4058,0,0,0.0,1.0,0,1.0,0.0,31,50.6,2
4059,0,0,0.0,0.0,1,1.0,0.0,8,103.0,2
4060,0,0,0.0,0.0,0,1.0,0.0,135,90.0,2
4061,0,0,0.0,0.0,2,1.0,0.0,277,82.17,2
4062,0,0,0.0,0.0,0,1.0,0.0,90,89.25,2
4063,1,0,1.0,0.0,0,0.0,1.0,32,67.0,1
4064,0,0,0.0,0.0,0,0.0,0.0,53,60.0,2
4065,0,0,0.0,0.0,0,0.0,1.0,70,100.0,2
4066,0,0,0.0,1.0,0,1.0,0.0,12,109.0,3
4067,0,0,0.0,0.0,0,0.0,1.0,202,80.24,2
4068,0,0,0.0,0.0,1,1.0,0.0,16,123.33,2
4069,1,1,1.0,1.0,0,0.0,0.0,0,50.0,1
4070,0,0,0.0,0.0,0,1.0,0.0,37,140.4,2
4071,0,0,0.0,1.0,0,0.0,0.0,10,71.1,2
4072,0,0,0.0,0.0,0,1.0,0.0,180,113.4,2
4073,0,0,0.0,0.0,0,1.0,0.0,38,104.4,2
4074,0,0,0.0,0.0,1,1.0,0.0,15,105.0,2
4075,0,0,0.0,0.0,1,1.0,1.0,7,143.0,2
4076,0,0,0.0,0.0,1,1.0,0.0,90,90.95,2
4077,0,0,0.0,0.0,0,0.0,0.0,48,130.0,2
4078,0,0,0.0,0.0,1,1.0,0.0,6,106.25,1
4079,0,0,0.0,0.0,0,0.0,0.0,17,85.0,2
4080,0,0,0.0,0.0,1,1.0,0.0,60,123.3,2
4081,0,0,1.0,0.0,0,0.0,0.0,23,65.0,1
4082,0,1,0.0,0.0,1,1.0,1.0,0,90.0,2
4083,0,0,0.0,0.0,1,1.0,1.0,145,85.5,2
4084,0,0,0.0,0.0,0,0.0,0.0,54,75.0,2
4085,0,0,0.0,0.0,1,1.0,1.0,13,151.0,2
4086,0,0,0.0,0.0,0,1.0,1.0,193,120.0,2
4087,0,0,0.0,0.0,0,0.0,0.0,221,65.0,2
4088,0,0,0.0,0.0,2,1.0,0.0,179,108.9,2
4089,0,0,0.0,0.0,0,0.0,0.0,5,90.0,2
4090,0,0,0.0,0.0,0,1.0,1.0,190,67.09,3
4091,0,0,0.0,0.0,1,1.0,0.0,8,87.53,1
4092,0,0,0.0,0.0,1,1.0,0.0,65,119.85,2
4093,0,0,0.0,1.0,0,1.0,0.0,10,80.75,2
4094,0,0,0.0,0.0,0,1.0,0.0,211,100.0,2
4095,0,0,0.0,1.0,0,1.0,0.0,4,69.5,2
4096,0,0,0.0,0.0,0,1.0,1.0,148,127.8,2
4097,0,0,0.0,0.0,2,1.0,1.0,104,87.67,2
4098,0,0,0.0,0.0,0,1.0,1.0,114,75.0,1
4099,0,0,0.0,0.0,2,1.0,1.0,12,151.0,1
4100,1,0,1.0,1.0,0,0.0,0.0,2,75.0,2
4101,0,0,0.0,0.0,0,0.0,1.0,273,87.0,1
4102,0,0,0.0,0.0,1,1.0,0.0,47,97.82,2
4103,0,0,0.0,0.0,0,0.0,0.0,2,55.0,1
4104,0,0,0.0,0.0,0,1.0,1.0,172,85.5,2
4105,0,0,0.0,0.0,0,1.0,0.0,20,107.0,2
4106,0,0,0.0,0.0,2,1.0,0.0,33,77.5,1
4107,0,0,0.0,0.0,0,1.0,0.0,299,100.3,2
4108,0,0,0.0,0.0,0,1.0,1.0,11,151.0,2
4109,0,0,1.0,0.0,0,0.0,0.0,30,65.0,1
4110,0,0,0.0,0.0,0,1.0,1.0,2,169.33,2
4111,0,0,0.0,1.0,0,1.0,0.0,47,72.5,2
4112,0,0,0.0,1.0,0,0.0,0.0,104,75.0,2
4113,0,0,0.0,0.0,0,0.0,1.0,71,120.0,1
4114,0,0,0.0,0.0,0,0.0,0.0,12,129.8,2
4115,0,0,0.0,0.0,1,1.0,0.0,73,119.85,2
4116,0,0,0.0,0.0,0,1.0,0.0,50,82.45,2
4117,0,0,0.0,0.0,1,1.0,0.0,20,110.0,2
4118,0,0,0.0,0.0,0,0.0,0.0,47,75.0,2
4119,0,0,0.0,0.0,1,1.0,0.0,12,179.55,4
4120,0,0,0.0,0.0,2,1.0,0.0,87,69.53,2
4121,0,0,0.0,0.0,0,1.0,1.0,245,110.0,1
4122,0,1,0.0,0.0,0,1.0,1.0,0,85.0,2
4123,0,0,0.0,1.0,0,1.0,0.0,15,76.5,2
4124,0,0,1.0,0.0,0,0.0,0.0,2,169.0,1
4125,0,0,0.0,0.0,1,1.0,0.0,11,65.29,2
4126,0,0,0.0,0.0,0,1.0,0.0,166,110.0,1
4127,0,0,0.0,0.0,1,1.0,1.0,92,89.25,2
4128,0,0,0.0,0.0,1,1.0,0.0,57,79.2,2
4129,0,0,0.0,0.0,0,1.0,0.0,95,109.65,2
4130,0,1,0.0,1.0,0,0.0,0.0,0,20.749999999999993,2
4131,0,0,0.0,0.0,1,0.0,0.0,85,85.0,2
4132,0,0,0.0,0.0,1,1.0,0.0,89,90.95,2
4133,0,0,0.0,0.0,0,0.0,1.0,138,94.5,2
4134,0,0,0.0,1.0,0,1.0,0.0,4,91.0,2
4135,0,0,0.0,0.0,2,1.0,1.0,49,168.3,3
4136,0,0,0.0,0.0,0,1.0,0.0,25,88.0,2
4137,0,0,0.0,0.0,2,1.0,0.0,84,89.25,2
4138,0,0,0.0,1.0,2,1.0,0.0,3,93.63,2
4139,0,0,0.0,0.0,0,1.0,1.0,114,114.3,2
4140,0,0,0.0,0.0,2,1.0,0.0,52,126.9,2
4141,0,0,0.0,0.0,0,1.0,0.0,29,122.55,2
4142,0,0,0.0,0.0,0,1.0,0.0,45,113.62,1
4143,0,0,0.0,1.0,1,0.0,0.0,28,122.0,3
4144,0,0,0.0,1.0,0,1.0,0.0,37,88.0,2
4145,0,0,0.0,0.0,0,1.0,1.0,70,126.9,2
4146,0,0,0.0,0.0,2,1.0,1.0,50,135.9,2
4147,0,0,0.0,0.0,0,1.0,1.0,166,96.3,2
4148,0,0,0.0,0.0,0,1.0,0.0,182,98.1,2
4149,0,0,0.0,0.0,0,1.0,0.0,124,96.3,2
4150,0,0,0.0,0.0,2,1.0,1.0,164,105.3,2
4151,0,0,0.0,0.0,0,0.0,1.0,71,120.0,1
4152,0,0,0.0,0.0,1,1.0,0.0,55,93.6,2
4153,0,0,0.0,0.0,0,0.0,0.0,55,104.0,2
4154,0,0,0.0,0.0,0,1.0,1.0,228,80.75,2
4155,0,0,0.0,0.0,0,0.0,1.0,192,95.0,1
4156,0,0,0.0,0.0,0,0.0,0.0,54,81.0,2
4157,1,0,1.0,1.0,0,0.0,0.0,18,67.0,1
4158,0,0,0.0,1.0,0,1.0,0.0,10,90.33,2
4159,0,0,0.0,0.0,1,1.0,1.0,118,139.5,3
4160,0,0,0.0,0.0,1,1.0,0.0,15,114.0,3
4161,0,0,0.0,0.0,2,1.0,0.0,22,105.0,2
4162,0,0,0.0,0.0,0,0.0,0.0,66,75.0,2
4163,0,0,0.0,0.0,2,1.0,0.0,58,108.0,2
4164,0,0,0.0,0.0,2,1.0,0.0,44,149.4,2
4165,0,0,0.0,0.0,1,1.0,0.0,9,113.0,2
4166,0,0,0.0,0.0,1,1.0,0.0,136,105.3,2
4167,0,0,0.0,1.0,0,0.0,0.0,83,20.749999999999993,1
4168,0,0,0.0,1.0,0,1.0,0.0,266,73.95,2
4169,0,0,0.0,0.0,0,1.0,1.0,188,130.0,1
4170,0,0,0.0,1.0,1,1.0,0.0,15,117.3,2
4171,0,0,0.0,0.0,0,0.0,1.0,49,80.75,2
4172,0,0,0.0,0.0,0,0.0,1.0,143,100.0,2
4173,0,0,1.0,0.0,0,0.0,1.0,3,100.0,2
4174,0,0,0.0,0.0,0,1.0,0.0,146,95.0,2
4175,0,0,0.0,0.0,0,1.0,0.0,377,90.0,1
4176,0,0,0.0,0.0,0,1.0,0.0,100,136.0,2
4177,0,0,0.0,1.0,0,1.0,0.0,16,104.0,2
4178,0,0,0.0,0.0,1,1.0,0.0,32,96.3,2
4179,0,0,0.0,0.0,1,1.0,1.0,133,121.5,1
4180,0,0,0.0,0.0,0,0.0,1.0,192,95.0,1
4181,0,1,0.0,0.0,0,0.0,1.0,0,109.0,2
4182,0,0,0.0,0.0,2,1.0,0.0,11,80.75,2
4183,0,0,0.0,0.0,0,1.0,0.0,33,138.0,2
4184,0,0,0.0,0.0,0,0.0,1.0,221,73.0,1
4185,0,0,0.0,0.0,0,0.0,0.0,26,87.0,2
4186,0,0,0.0,0.0,1,1.0,1.0,117,97.75,2
4187,0,0,0.0,0.0,1,1.0,1.0,60,99.9,2
4188,0,0,0.0,0.0,1,0.0,1.0,303,78.0,2
4189,0,0,0.0,1.0,0,1.0,0.0,195,71.22,2
4190,0,0,0.0,0.0,1,1.0,1.0,221,76.5,2
4191,0,0,0.0,0.0,0,0.0,0.0,130,99.95,2
4192,0,0,0.0,0.0,0,1.0,1.0,188,130.0,1
4193,0,0,0.0,1.0,1,1.0,0.0,19,107.0,1
4194,0,0,0.0,0.0,0,0.0,0.0,11,88.5,2
4195,0,0,0.0,0.0,0,0.0,0.0,53,120.0,1
4196,0,0,0.0,0.0,0,1.0,1.0,188,130.0,1
4197,0,0,0.0,0.0,0,1.0,1.0,116,80.75,2
4198,0,0,0.0,1.0,0,1.0,0.0,2,148.2,4
4199,0,0,0.0,0.0,1,1.0,0.0,386,115.0,2
4200,0,0,0.0,0.0,1,1.0,0.0,1,109.0,2
4201,0,0,0.0,0.0,0,0.0,0.0,57,75.0,2
4202,0,0,0.0,0.0,2,1.0,0.0,3,133.0,2
4203,0,1,1.0,0.0,0,0.0,1.0,0,79.0,1
4204,0,0,0.0,0.0,0,1.0,1.0,188,130.0,1
4205,0,0,0.0,0.0,0,1.0,1.0,156,103.5,2
4206,0,0,0.0,0.0,2,0.0,1.0,208,80.24,2
4207,0,0,0.0,0.0,0,1.0,1.0,196,158.95,4
4208,0,0,0.0,0.0,2,1.0,0.0,44,143.44,2
4209,0,0,0.0,0.0,0,1.0,1.0,110,159.3,3
4210,0,0,1.0,0.0,0,0.0,0.0,8,80.0,1
4211,0,0,0.0,0.0,1,0.0,1.0,303,78.0,2
4212,0,0,0.0,1.0,1,1.0,0.0,24,106.33,2
4213,0,0,0.0,0.0,1,1.0,0.0,113,108.0,2
4214,0,0,0.0,0.0,1,1.0,0.0,377,115.0,2
4215,0,0,0.0,0.0,1,1.0,1.0,158,99.45,2
4216,0,0,0.0,0.0,0,1.0,1.0,137,133.2,3
4217,0,0,0.0,0.0,0,1.0,1.0,99,76.5,2
4218,0,0,0.0,0.0,1,0.0,0.0,159,100.0,3
4219,0,0,0.0,0.0,0,0.0,0.0,12,38.67,2
4220,0,0,0.0,0.0,0,1.0,0.0,30,77.5,1
4221,0,0,0.0,0.0,0,0.0,0.0,4,152.2,3
4222,0,0,0.0,0.0,1,1.0,0.0,72,104.4,2
4223,0,0,0.0,0.0,1,1.0,1.0,112,76.5,2
4224,0,0,0.0,0.0,0,1.0,0.0,103,78.3,2
4225,0,0,0.0,0.0,1,1.0,1.0,142,76.5,2
4226,0,0,0.0,1.0,0,0.0,0.0,93,60.0,2
4227,0,0,0.0,0.0,0,0.0,0.0,69,81.09,2
4228,0,0,1.0,1.0,0,0.0,0.0,99,86.0,2
4229,0,0,0.0,1.0,0,1.0,0.0,203,120.7,3
4230,0,0,0.0,0.0,0,0.0,1.0,27,120.0,2
4231,0,0,0.0,0.0,1,1.0,0.0,8,103.0,1
4232,0,0,0.0,0.0,1,1.0,0.0,51,129.0,3
4233,0,0,0.0,0.0,0,1.0,0.0,19,118.15,2
4234,0,0,0.0,0.0,2,1.0,0.0,208,88.77,2
4235,0,0,1.0,0.0,0,0.0,0.0,113,100.0,1
4236,0,0,0.0,0.0,1,1.0,1.0,20,93.17,1
4237,0,0,0.0,0.0,1,1.0,0.0,1,131.0,2
4238,0,0,0.0,0.0,0,1.0,0.0,211,68.69,2
4239,0,0,0.0,0.0,0,0.0,1.0,71,120.0,1
4240,0,0,0.0,0.0,1,1.0,1.0,149,80.75,2
4241,0,0,0.0,0.0,0,0.0,0.0,83,90.6,1
4242,0,0,0.0,0.0,0,1.0,0.0,267,115.2,2
4243,0,0,0.0,0.0,1,1.0,0.0,145,108.0,2
4244,0,0,0.0,0.0,1,1.0,0.0,181,117.73,2
4245,0,0,0.0,0.0,0,1.0,0.0,245,106.59,2
4246,0,0,0.0,0.0,1,1.0,1.0,33,135.9,2
4247,0,0,0.0,0.0,0,1.0,0.0,314,75.0,2
4248,0,0,0.0,0.0,2,1.0,1.0,157,101.58,2
4249,0,0,0.0,0.0,0,0.0,0.0,210,72.75,2
4250,0,0,0.0,0.0,1,1.0,0.0,140,75.44,2
4251,0,0,1.0,0.0,0,0.0,0.0,10,89.0,1
4252,0,0,0.0,0.0,0,1.0,0.0,179,113.4,2
4253,0,0,0.0,1.0,1,1.0,0.0,125,72.25,2
4254,0,0,0.0,1.0,0,1.0,0.0,15,79.0,2
4255,0,0,0.0,0.0,0,0.0,1.0,118,110.0,1
4256,0,0,0.0,1.0,0,0.0,0.0,150,101.0,2
4257,0,0,0.0,0.0,0,0.0,0.0,36,85.0,2
4258,0,0,0.0,0.0,2,1.0,0.0,57,159.3,3
4259,1,0,0.0,0.0,2,0.0,1.0,3,20.749999999999993,2
4260,0,0,0.0,0.0,2,1.0,1.0,134,139.95,3
4261,0,0,0.0,0.0,0,1.0,1.0,107,76.5,2
4262,0,0,0.0,0.0,0,1.0,0.0,15,97.0,1
4263,0,0,0.0,0.0,0,0.0,0.0,8,62.57,1
4264,0,0,0.0,1.0,0,0.0,0.0,150,101.0,2
4265,0,0,0.0,0.0,1,1.0,0.0,80,126.9,2
4266,0,0,0.0,0.0,2,1.0,0.0,37,105.3,2
4267,0,0,0.0,0.0,0,0.0,0.0,5,80.0,1
4268,0,0,0.0,1.0,1,1.0,0.0,49,94.51,2
4269,0,0,0.0,0.0,0,1.0,0.0,32,137.52,2
4270,0,0,0.0,0.0,0,1.0,0.0,57,124.2,2
4271,0,0,0.0,1.0,0,1.0,0.0,35,82.35,2
4272,0,0,0.0,0.0,2,1.0,0.0,126,106.03,3
4273,0,0,0.0,0.0,0,1.0,0.0,119,90.9,1
4274,0,0,0.0,0.0,0,0.0,0.0,61,73.0,1
4275,0,0,0.0,0.0,2,1.0,0.0,19,120.12,1
4276,0,0,0.0,0.0,2,1.0,0.0,29,144.0,1
4277,0,0,0.0,0.0,2,1.0,0.0,52,79.2,2
4278,0,0,0.0,1.0,1,1.0,0.0,282,83.3,2
4279,0,0,0.0,0.0,2,1.0,1.0,2,108.5,2
4280,0,0,0.0,0.0,0,0.0,0.0,4,72.25,2
4281,1,1,1.0,0.0,0,0.0,0.0,0,88.0,1
4282,0,0,0.0,0.0,2,1.0,0.0,12,124.0,2
4283,0,0,0.0,0.0,1,1.0,1.0,43,75.54,2
4284,0,0,0.0,0.0,0,0.0,0.0,33,83.16,2
4285,0,0,0.0,0.0,0,1.0,0.0,305,89.0,2
4286,0,0,0.0,0.0,0,0.0,0.0,7,169.0,1
4287,0,0,0.0,0.0,0,1.0,1.0,159,105.3,2
4288,0,0,0.0,0.0,1,1.0,0.0,30,98.1,2
4289,0,0,0.0,0.0,1,1.0,0.0,5,179.55,4
4290,0,0,0.0,0.0,2,1.0,0.0,69,72.25,2
4291,0,0,0.0,0.0,1,1.0,0.0,237,107.53,1
4292,0,0,0.0,0.0,2,1.0,1.0,85,179.55,4
4293,0,0,0.0,1.0,0,1.0,0.0,255,123.75,3
4294,0,0,0.0,0.0,0,0.0,0.0,80,108.0,1
4295,0,1,0.0,0.0,0,1.0,0.0,0,109.0,2
4296,0,0,0.0,1.0,0,0.0,0.0,20,58.4,1
4297,0,0,0.0,0.0,1,1.0,1.0,85,116.1,2
4298,0,1,0.0,0.0,0,1.0,0.0,0,119.0,2
4299,0,0,0.0,0.0,1,1.0,1.0,145,76.5,2
4300,0,0,0.0,0.0,0,1.0,0.0,285,100.0,2
4301,0,0,0.0,0.0,0,0.0,0.0,164,100.0,1
4302,0,0,0.0,0.0,2,1.0,0.0,248,83.38,2
4303,0,0,0.0,0.0,2,1.0,0.0,144,129.6,2
4304,0,0,0.0,0.0,0,1.0,0.0,263,110.0,2
4305,0,0,0.0,0.0,0,1.0,0.0,37,126.45,2
4306,0,0,0.0,0.0,1,1.0,0.0,8,89.25,1
4307,0,0,0.0,1.0,1,0.0,0.0,50,51.0,1
4308,0,0,0.0,0.0,2,1.0,1.0,110,138.55,3
4309,0,0,0.0,0.0,0,1.0,1.0,91,152.1,3
4310,0,0,0.0,0.0,1,1.0,0.0,173,84.43,2
4311,0,0,0.0,0.0,1,1.0,0.0,12,90.07,2
4312,0,0,0.0,0.0,0,1.0,1.0,38,168.3,3
4313,0,0,0.0,0.0,0,1.0,1.0,156,99.45,2
4314,0,0,1.0,0.0,0,0.0,0.0,5,110.0,2
4315,0,0,0.0,0.0,0,1.0,1.0,176,49.58,2
4316,0,1,0.0,0.0,2,1.0,0.0,0,179.0,2
4317,0,0,0.0,0.0,1,0.0,0.0,68,60.0,2
4318,0,1,0.0,1.0,0,1.0,0.0,0,127.0,3
4319,0,0,0.0,0.0,0,1.0,0.0,259,90.0,2
4320,0,0,0.0,1.0,1,1.0,0.0,19,89.89,2
4321,0,0,0.0,0.0,0,1.0,0.0,1,129.0,2
4322,0,0,0.0,0.0,0,0.0,1.0,56,120.0,2
4323,0,0,0.0,0.0,0,0.0,0.0,79,75.0,2
4324,0,0,0.0,0.0,1,1.0,0.0,36,63.06,2
4325,0,0,1.0,0.0,0,0.0,0.0,9,95.0,1
4326,0,0,0.0,0.0,2,1.0,0.0,38,139.95,3
4327,0,0,0.0,0.0,0,0.0,0.0,65,80.75,2
4328,0,0,0.0,0.0,0,0.0,0.0,3,72.25,2
4329,0,0,0.0,0.0,0,1.0,1.0,177,100.0,2
4330,0,0,0.0,0.0,0,1.0,0.0,75,105.0,2
4331,0,0,0.0,0.0,2,1.0,1.0,208,112.5,3
4332,0,0,0.0,0.0,1,1.0,1.0,86,159.3,3
4333,0,0,0.0,0.0,0,0.0,1.0,40,95.0,1
4334,0,0,0.0,0.0,2,1.0,0.0,21,98.0,2
4335,0,0,0.0,0.0,1,1.0,1.0,179,155.25,3
4336,0,1,0.0,1.0,0,1.0,0.0,0,114.0,2
4337,0,0,1.0,0.0,0,0.0,0.0,1,65.0,1
4338,0,0,0.0,0.0,0,1.0,1.0,301,109.0,2
4339,0,0,0.0,1.0,0,0.0,0.0,110,70.0,2
4340,0,0,0.0,1.0,1,1.0,0.0,2,75.0,1
4341,0,0,0.0,1.0,2,0.0,0.0,43,64.0,2
4342,0,0,0.0,0.0,0,1.0,0.0,31,104.64,2
4343,0,0,0.0,0.0,0,0.0,1.0,30,140.0,2
4344,0,0,0.0,0.0,0,0.0,1.0,71,120.0,1
4345,0,0,0.0,0.0,1,1.0,1.0,174,112.0,2
4346,0,0,0.0,1.0,1,1.0,0.0,23,20.749999999999993,2
4347,0,0,0.0,1.0,0,1.0,0.0,44,75.43,2
4348,0,0,0.0,1.0,0,1.0,0.0,55,106.0,2
4349,0,0,0.0,0.0,0,1.0,0.0,211,100.0,2
4350,0,0,0.0,0.0,1,1.0,0.0,86,102.1,2
4351,0,0,0.0,0.0,0,1.0,0.0,254,90.95,2
4352,0,0,0.0,0.0,0,1.0,1.0,73,179.55,4
4353,0,0,0.0,0.0,1,1.0,0.0,1,106.2,2
4354,0,0,0.0,0.0,0,1.0,1.0,13,110.4,3
4355,1,0,1.0,1.0,1,0.0,0.0,4,67.0,1
4356,0,0,0.0,0.0,0,1.0,0.0,20,149.0,2
4357,0,0,0.0,0.0,0,1.0,0.0,304,89.0,2
4358,0,0,0.0,0.0,0,1.0,1.0,121,162.0,2
4359,0,0,0.0,0.0,2,1.0,0.0,14,179.55,3
4360,0,0,0.0,0.0,0,1.0,0.0,6,111.67,2
4361,0,0,0.0,0.0,0,1.0,0.0,12,154.0,2
4362,0,0,0.0,0.0,0,1.0,0.0,81,85.5,2
4363,0,0,0.0,0.0,0,1.0,0.0,72,105.3,2
4364,0,0,0.0,0.0,1,1.0,1.0,1,105.0,2
4365,0,0,0.0,0.0,1,0.0,0.0,25,85.0,2
4366,0,0,0.0,0.0,0,1.0,0.0,280,110.0,2
4367,0,0,0.0,0.0,0,1.0,0.0,17,118.0,2
4368,0,0,0.0,0.0,0,1.0,0.0,62,99.0,2
4369,0,0,0.0,0.0,1,0.0,0.0,58,75.0,2
4370,0,0,0.0,0.0,2,1.0,0.0,1,179.55,4
4371,0,0,0.0,0.0,1,1.0,0.0,29,95.95,2
4372,0,0,0.0,0.0,0,1.0,0.0,105,88.12,2
4373,0,0,0.0,0.0,0,1.0,0.0,105,110.0,2
4374,0,0,0.0,0.0,0,0.0,1.0,118,110.0,1
4375,0,0,0.0,0.0,0,0.0,0.0,142,110.75,2
4376,0,0,0.0,0.0,1,1.0,1.0,43,135.9,2
4377,0,0,0.0,0.0,1,0.0,0.0,226,70.0,2
4378,0,0,0.0,0.0,0,1.0,1.0,27,105.84,2
4379,0,0,0.0,0.0,1,1.0,0.0,65,82.45,2
4380,0,0,0.0,0.0,0,1.0,1.0,191,132.0,2
4381,0,0,0.0,0.0,1,1.0,0.0,1,116.0,2
4382,0,0,1.0,1.0,0,0.0,0.0,33,95.0,3
4383,0,0,0.0,0.0,0,0.0,0.0,37,105.0,2
4384,0,0,0.0,0.0,1,1.0,0.0,25,107.03,2
4385,0,0,0.0,0.0,0,0.0,0.0,72,84.0,1
4386,0,0,0.0,0.0,0,0.0,0.0,68,48.0,2
4387,0,0,0.0,0.0,0,1.0,0.0,317,120.0,2
4388,0,0,0.0,0.0,2,1.0,0.0,4,114.73,2
4389,0,0,0.0,0.0,0,1.0,1.0,2,20.749999999999993,2
4390,0,0,0.0,0.0,0,1.0,1.0,193,120.0,2
4391,0,0,0.0,0.0,1,1.0,0.0,7,121.0,2
4392,0,0,0.0,0.0,1,1.0,0.0,13,90.95,2
4393,0,0,0.0,0.0,1,1.0,1.0,1,98.0,2
4394,0,0,0.0,0.0,2,1.0,0.0,122,153.0,3
4395,0,0,0.0,1.0,2,1.0,0.0,10,83.55,3
4396,0,0,0.0,0.0,1,0.0,0.0,20,85.5,2
4397,0,0,1.0,0.0,0,0.0,0.0,1,85.0,1
4398,0,0,0.0,0.0,2,1.0,0.0,5,141.5,2
4399,0,0,0.0,1.0,0,1.0,0.0,7,59.14,1
4400,0,0,0.0,0.0,0,1.0,1.0,247,87.0,1
4401,0,0,0.0,0.0,0,0.0,0.0,37,95.0,1
4402,0,0,0.0,0.0,1,1.0,1.0,191,130.5,3
4403,0,0,0.0,1.0,0,1.0,0.0,12,148.0,2
4404,0,0,0.0,0.0,0,1.0,1.0,188,130.0,1
4405,0,0,0.0,0.0,2,1.0,1.0,181,76.5,2
4406,0,0,0.0,1.0,1,1.0,0.0,89,119.0,3
4407,0,0,0.0,0.0,2,1.0,0.0,69,126.9,2
4408,0,0,0.0,0.0,0,0.0,1.0,39,101.5,2
4409,0,0,0.0,1.0,0,1.0,0.0,116,61.0,1
4410,0,0,0.0,0.0,0,1.0,1.0,247,115.0,2
4411,0,0,0.0,0.0,1,1.0,0.0,79,96.62,2
4412,0,0,0.0,0.0,1,1.0,0.0,1,89.0,2
4413,1,0,1.0,0.0,0,0.0,0.0,7,84.0,2
4414,0,1,0.0,0.0,0,1.0,0.0,0,99.0,2
4415,0,0,0.0,0.0,1,1.0,0.0,86,88.2,1
4416,0,0,0.0,0.0,0,1.0,0.0,151,95.82,2
4417,0,0,0.0,0.0,0,1.0,1.0,177,100.0,2
4418,0,1,0.0,0.0,0,0.0,0.0,0,20.749999999999993,1
4419,0,0,0.0,0.0,2,1.0,0.0,181,90.9,2
4420,0,0,0.0,0.0,2,1.0,0.0,227,102.85,2
4421,0,1,0.0,0.0,1,1.0,1.0,0,136.44,3
4422,1,0,1.0,0.0,0,0.0,0.0,84,65.0,1
4423,0,0,0.0,0.0,1,1.0,0.0,69,126.9,2
4424,0,0,0.0,0.0,0,1.0,0.0,315,160.0,2
4425,0,0,0.0,0.0,1,1.0,1.0,127,94.5,2
4426,0,0,0.0,0.0,0,0.0,1.0,42,85.0,2
4427,0,0,0.0,0.0,2,1.0,1.0,26,177.0,3
4428,0,0,0.0,0.0,0,0.0,0.0,33,62.2,1
4429,0,0,0.0,0.0,0,0.0,1.0,39,87.0,1
4430,1,0,1.0,0.0,2,0.0,0.0,4,65.0,1
4431,0,0,0.0,0.0,0,1.0,1.0,1,118.0,2
4432,0,0,0.0,0.0,1,1.0,0.0,86,109.8,3
4433,0,0,0.0,0.0,0,1.0,0.0,3,179.55,1
4434,0,0,0.0,0.0,1,1.0,1.0,193,99.45,2
4435,0,0,0.0,0.0,2,1.0,1.0,149,120.7,2
4436,0,0,0.0,0.0,1,1.0,0.0,45,90.88,2
4437,0,0,0.0,0.0,0,1.0,0.0,5,20.749999999999993,2
4438,0,0,0.0,0.0,1,1.0,1.0,18,169.0,3
4439,0,0,0.0,0.0,0,1.0,0.0,28,82.65,1
4440,0,0,0.0,0.0,2,1.0,1.0,6,179.55,2
4441,0,0,0.0,1.0,2,1.0,0.0,100,72.25,2
4442,0,0,0.0,0.0,0,0.0,1.0,38,63.75,2
4443,0,0,0.0,0.0,0,1.0,0.0,21,76.0,2
4444,0,0,0.0,0.0,0,1.0,0.0,75,80.0,2
4445,0,0,0.0,0.0,0,1.0,0.0,40,89.4,2
4446,0,0,0.0,0.0,0,1.0,0.0,235,97.71,2
